id,airport_ref,airport_ident,length_ft,width_ft,surface,le_ident,le_elevation_ft,le_heading_degT,he_ident,he_elevation_ft,he_heading_degT
262115,35729,SDSQ,2625,98,GRE,3,,,21,,
263190,35730,SDSR,112,112,CON,20,,,,,
262131,35731,SDST,2625,75,GRE,9,,,27,,
263255,35732,SDSU,66,66,GRS,7,,,28,,
262167,35733,SDSV,2625,66,GRE,15,,,33,,
332454,332453,SDSX,79,79,Metal,H1,,,,,
263388,35735,SDSZ,79,79,MET,20,,,,,
351546,351275,SDT7,1968,59,GRS,11,,,29,,
352363,352362,SDT8,3937,82,ASP,12,,,30,,
352368,352367,SDT9,71,71,CON,17,,,35,,
263227,35736,SDTA,59,59,GRS,13,,,31,,
262110,35737,SDTB,2625,98,GRE,2,,,20,,
263342,35738,SDTC,59,59,MET,15,,,35,,
233828,202,SDTE,3740,59,ASP,17,,,35,,
233926,203,SDTF,3609,98,ASP,14,,,32,,
263372,35739,SDTG,69,69,MET,4,,,27,,
263213,35740,SDTH,59,59,GRS,1,,,19,,
260765,35741,SDTI,2461,75,GRS,5,,,23,,
263379,35742,SDTJ,69,69,MET,27,,,36,,
260494,30240,SDTK,2297,75,ASP,10,,,28,,
263107,35743,SDTL,79,79,CON,11,,,29,,
262704,35744,SDTM,59,59,CON,13,,,31,,
262010,35745,SDTN,1969,59,GRE,11,,,29,,
260893,30503,SDTO,2789,75,GRS,17,,,35,,
234134,204,SDTP,4921,115,ASP,6,,,24,,
262354,30470,SDTQ,3281,98,GRE,13,,,31,,
261247,35746,SDTR,2461,59,ASP,3,,,21,,
260978,35747,SDTS,3150,131,GRS,2,,,20,,
262773,35983,SDTT,62,62,CON,1,,,,,
263384,35749,SDTU,79,79,MET,3,,,14,,
262637,35750,SDTV,59,59,CON,3,,,12,,
260926,35751,SDTW,2953,115,GRS,6,,,24,,
260803,35752,SDTX,2625,98,GRS,3,,,21,,
233940,205,SDTY,5249,98,ASP,12,,,30,,
260949,35753,SDTZ,2953,115,GRS,18,,,36,,
353588,353587,SDU2,71,71,CON,3,,,21,,
351277,351276,SDU3,3281,59,Earth,7,,,25,,
353590,353589,SDU4,2910,59,GVL,5,,,23,,
351478,351477,SDU6,3281,59,Earth,16,,,34,,
351542,351479,SDU8,59,59,CON,1,,,,,
351476,351475,SDU9,66,66,CON,9,,,,,
262015,35754,SDUA,1969,66,GRE,13,,,31,,
234328,206,SDUB,3084,98,ASP,9,,,27,,
234385,207,SDUD,3281,59,ASP,7,,,25,,
260712,35755,SDUE,2297,75,GRS,1,,,19,,
264368,45587,SDUF,2953,115,GRVL,4,,,22,,
262338,35756,SDUH,3281,66,GRE,9,,,27,,
263354,35757,SDUI,66,66,MET,2,,,21,,
263335,35758,SDUJ,59,59,MET,4,,,16,,
261508,44719,SDUK,3281,82,ASP,18,,,36,,
260750,35759,SDUL,2297,66,GRS,17,,,35,,
263357,35760,SDUM,66,66,MET,6,,,24,,
233944,208,SDUN,3937,98,ASP,6,,,24,,
233783,209,SDUO,5184,98,ASP,2,,,20,,
262581,35761,SDUP,59,59,ASP,6,,,33,,
262431,35762,SDUQ,3934,98,GRE,5,,,23,,
260864,35763,SDUR,2625,59,GRS,17,,,35,,
261201,44720,SDUS,1640,59,Earth,4,,,22,,
263297,35764,SDUT,69,69,GRS,25,,,,,
270993,46476,SDUU,3427,98,TER,13,,,31,,
327081,327077,SDUV,59,59,CON,H1,,,,,
263097,44715,SDUW,79,79,CON,7,,,,,
264462,45883,SDUX,59,59,CON,5,,,14,,
264440,45615,SDUY,79,79,CONC,2,,,17,,
262222,35765,SDUZ,2953,75,GRE,8,,,26,,
353631,353630,SDV2,59,59,CON,35,,,,,
353633,353632,SDV4,2303,66,Piçarra,11,,,29,,
351954,351953,SDV6,3937,59,Earth,18,,,36,,
351952,351951,SDV9,3937,59,ASP,5,,,23,,
262020,35766,SDVA,1969,75,GRE,16,,,34,,
262849,35767,SDVB,66,66,CON,2,,,20,,
262881,35768,SDVC,66,66,CON,11,,,20,,
263242,35769,SDVD,62,62,GRS,12,,,,,
233927,210,SDVE,2526,66,ASP,14,,,32,,
333641,323625,SDVF,2258,66,Dirt,12,,,30,,
234121,211,SDVG,4921,98,ASP,5,,,23,,
260497,35770,SDVH,2428,66,ASP,4,,,22,,
264446,45647,SDVI,2297,82,GRVL,15,,,33,,
264369,45602,SDVJ,3281,59,GRVL,9,,,27,,
262969,35771,SDVK,69,69,CON,8,,,17,,
262081,35772,SDVL,1640,59,TER,17,,,35,,
262658,35773,SDVM,59,59,CON,7,,,16,,
264367,45586,SDVN,2986,59,GRASS,18,,,36,,
263338,35774,SDVO,59,59,MET,7,,,16,,
332739,332738,SDVP,2083,66,GRS,7,,,25,,
264447,45648,SDVQ,3445,59,GRASS,2,,,20,,
264374,45639,SDVR,69,69,CONC,14,,,23,,
262263,30410,SDVS,2953,75,GRE,17,,,35,,
263205,35775,SDVT,62,62,CON/MET,1,,,10,,
264375,45628,SDVV,69,69,CONC,23,,,32,,
263308,35777,SDVW,79,79,GRS,3,,,21,,
264361,45630,SDVX,66,66,CONC,27,,,36,,
264376,45613,SDVY,69,69,GRASS,26,,,,,
262674,35778,SDVZ,59,59,CON,9,,,27,,
353638,353636,SDW3,2953,59,Earth,6,,,24,,
351819,351818,SDW4,59,59,CON,17,,,32,,
351474,351473,SDW6,4593,59,Earth,8,,,25,,
351817,351816,SDW7,2789,59,GVL,2,,,20,,
351814,351813,SDW8,2953,59,GVL,1,,,19,,
351812,351811,SDW9,2625,59,GVL,3,,,21,,
262692,35779,SDWA,59,59,CON,12,,,21,,
263369,35780,SDWB,69,69,MET,2,,,,,
261300,35781,SDWC,2625,59,ASP,14,,,32,,
262213,35782,SDWD,2953,66,GRE,4,,,22,,
262324,35783,SDWE,3281,138,GRE,6,,,24,,
262640,35784,SDWF,59,59,CON,3,,,21,,
260849,35785,SDWG,2625,75,GRS,14,,,32,,
234237,212,SDWH,4921,98,ASP,1,,,19,,
264448,45649,SDWI,2654,62,ASPH,14,,,32,,
260578,35786,SDWJ,2953,59,GRS,7,,,25,,
260496,44446,SDWK,2365,59,ASP,2,,,20,,
260482,35787,SDWL,1345,59,ASP,6,,,24,,
260922,35788,SDWM,2953,59,GRS,4,,,22,,
262339,29795,SDWN,3281,98,GRE,9,,,27,,
327080,327076,SDWO,1476,49,GRS,15,,,33,,
262613,35789,SDWP,98,98,ASP,27,,,36,,
260827,35790,SDWR,2625,75,GRS,7,,,25,,
262630,35791,SDWS,59,59,CON,2,,,11,,
263127,35792,SDWT,79,79,CON,23,,,27,,
261619,44567,SDWU,3937,59,ASP,1,,,19,,
332923,332922,SDWV,3232,59,Clay,12,,,30,,
262876,42786,SDWW,66,66,CON,10,,,26,,
262533,44448,SDWX,1969,66,GRE,3,,,21,,
262745,35793,SDWY,59,59,CON,21,,,30,,
327079,327078,SDWZ,2625,98,GRS,16,,,34,,
353233,353230,SDX2,3937,98,Earth,10,,,28,,
353232,353231,SDX3,3281,59,GRS,6,,,24,,
353235,353234,SDX4,3281,66,GVL,13,,,31,,
353258,353257,SDX9,3281,66,GVL,9,,,27,,
333642,333609,SDXA,1730,43,Dirt,5,,,23,,
233862,213,SDXB,3609,75,ASP,5,,,23,,
262901,35794,SDXC,66,66,CON,16,,,34,,
262659,35795,SDXD,59,59,CON,7,,,25,,
234145,214,SDXE,2461,59,ASP,5,,,23,,
234059,215,SDXF,3937,98,ASP,9,,,27,,
262683,35796,SDXG,59,59,CON,11,,,36,,
262889,35797,SDXH,66,66,CON,13,,,27,,
260856,35798,SDXI,2625,98,GRS,16,,,34,,
233897,216,SDXJ,4265,75,ASP,9,,,27,,
333643,323623,SDXK,1477,49,Dirt,11,,,29,,
263285,35799,SDXL,69,69,GRS,12,,,,,
263296,35800,SDXM,69,69,GRS,24,,,,,
327082,327075,SDXN,66,66,CON,H1,,,,,
262295,35801,SDXO,3281,98,GRE,1,,,19,,
263090,35802,SDXP,79,79,CON,5,,,18,,
262148,35803,SDXQ,2625,131,GRE,12,,,30,,
261671,35804,SDXR,3937,66,ASP,15,,,33,,
262766,35805,SDXS,59,59,CON,28,,,35,,
261242,43314,SDXT,2461,115,ASP,1,,,19,,
262249,35806,SDXU,2953,82,GRE,13,,,31,,
263027,44447,SDXV,69,69,CON,22,,,,,
327084,327083,SDXW,3281,66,GRE,10,,,28,,
262962,35807,SDXX,69,69,CON,7,,,34,,
263244,35808,SDXY,62,62,GRS,19,,,,,
263137,35809,SDXZ,79,79,CON,H1,,,H1,,
351792,351787,SDY3,3281,59,GVL,2,,360,20,,180
351791,351788,SDY7,2953,59,GVL,4,,,22,,
352684,352683,SDY8,2625,59,GVL,11,,,29,,
351790,351789,SDY9,3937,59,GVL,8,,,26,,
262772,35810,SDYA,59,59,CON,H1,,,H1,,
262143,35811,SDYB,3609,66,ASP,11,,,29,,
263240,35812,SDYC,62,62,GRS,6,,,15,,
263214,35813,SDYD,59,59,GRS,2,,,11,,
263310,35814,SDYE,79,79,GRS,4,,,13,,
261703,35815,SDYF,4265,66,ASP,1,,,19,,
263317,35816,SDYG,79,79,GRS,13,,,,,
262860,35817,SDYH,66,66,CON,5,,,14,,
262545,42787,SDYI,2493,66,GRE,17,,,35,,
262129,35818,SDYJ,2625,66,GRE,8,,,26,,
262753,35819,SDYK,59,59,CON,23,,,32,,
263032,35820,SDYL,69,69,CON,23,,,14,,
262200,32187,SDYM,2871,66,GRE,16,,,34,,
260835,35821,SDYN,2625,66,GRS,9,,,27,,
262822,35822,SDYO,62,62,CON,16,,,25,,
262921,35823,SDYP,66,66,CON,25,,,34,,
262728,35824,SDYR,59,59,CON,17,,,-,,
269362,46186,SDYS,1804,82,GRASS,6,,,24,,
333644,327122,SDYT,1641,62,Dirt,15,,,33,,
262653,35825,SDYV,59,59,CON,6,,,32,,
233920,217,SDYW,4265,98,ASP,12,,,30,,
260549,41092,SDYX,3937,59,ASP,13,,,31,,
263312,35826,SDYY,79,79,GRS,6,,,15,,
262735,35827,SDYZ,59,59,CON,18,,,36,,
352675,352674,SDZ2,3445,75,GRS,5,,,23,,
353260,353259,SDZ7,2297,59,GVL,16,,,34,,
353263,353262,SDZ8,3281,59,GVL,10,,,28,,
353640,353639,SDZ9,3937,59,GVL,16,,,34,,
261107,35828,SDZA,3773,98,GRS,5,,,23,,
263199,35829,SDZB,69,69,CON/GRS,27,,,,,
333645,327123,SDZC,1378,52,Dirt,1,,,19,,
263322,35830,SDZD,79,79,GRS,24,,,32,,
327125,327124,SDZF,1600,59,GVL,4,,,22,,
233934,218,SDZH,4593,59,ASP,4,,,22,,
327129,327128,SDZK,1148,46,GRE,13,,,31,,
234317,219,SDZM,4593,75,ASP,13,,,31,,
327134,327133,SDZN,2592,66,GRE,17,,,35,,
327132,327131,SDZO,1657,59,GRE,1,,,19,,
262184,35831,SDZR,2789,82,GRE,3,,,21,,
233932,220,SDZS,4265,66,ASP,16,,,34,,
260579,35832,SDZT,2953,75,GRS,9,,,27,,
262254,35833,SDZU,2953,82,GRE,14,,,32,,
260881,35834,SDZV,2789,66,GRS,1,,,19,,
261074,35835,SDZW,3366,75,GRS,10,,,28,,
269365,46189,SDZX,4265,59,GRASS,10,,,28,,
260713,35837,SDZZ,2297,105,GRS,1,,,19,,
300954,42718,SE-0001,2164,82,Grass,12,,,30,,
506522,42719,SE-0002,2624,90,GRASS,7,6,,25,6,
271028,46509,SE-0004,2500,50,Pavement,1,650,,19,625,
299973,299971,SE-0005,1560,65,Asphalt,3,,,21,,
299974,299971,SE-0005,1330,50,Gravel,8,,,26,,
299972,299971,SE-0005,2750,60,Asphalt,9,,,27,,
300950,300948,SE-0006,2297,66,Grass,1,,,19,,
506939,316386,SE-0010,2788,98,Grass,15,,,33,,
506948,316849,SE-0018,1902,98,Grass,16,,,34,,
506951,320848,SE-0022,1475,82,Grass turf,11,,,29,,
506970,320917,SE-0024,1967,33,GRV,15,,,33,,
507000,320951,SE-0026,1902,98,Grass,16,,,34,,
506949,324583,SE-0045,2197,98,Grass,16,,,34,,
506998,324727,SE-0046,1968,50,Grass,1,,,19,,
507001,325119,SE-0047,1869,33,Grass,1,,,19,,
430092,325550,SE-0048,1640,100,grass,8,15,,26,15,
430096,327325,SE-0049,1640,100,grass,1,590,,19,590,
328678,328677,SE-0051,2215,72,GRS,7,,,25,,
506954,332639,SE-0057,3608,98,Grass,6,,,24,,
506955,349720,SE-0061,1311,66,Grass,13,,,31,,
506999,346203,SE-0066,2132,98,Grass,1,,,19,,
506956,347229,SE-0069,1804,49,Grass,12,,,30,,
355142,355140,SE-0076,1312,65,grass,7,,,25,,
235536,2170,SE01,3281,33,ASP,8,,78,26,,258
235534,2171,SE02,3235,35,ASP,3,,29,21,,209
235494,2172,SE03,3281,40,ASP,11,,110,29,,290
512552,41115,SE04,33,33,ASP,,,,,,
512362,41100,SE06,26,26,CON,17,,,35,,
512588,41122,SE07,20,20,CON,14,,,32,,
235495,2173,SE08,4265,39,ASP,17,,169.4,35,,349.4
235497,2174,SE09,4265,49,ASP,18,,179.3,36,,359.3
235498,2175,SE10,3001,59,ASP,3,,29.5,21,,209.5
235496,2176,SE11,3937,49,ASP,1,,9,19,,189
513544,41101,SE12,16,16,CON,18,,,36,,
512582,41103,SE17,33,33,CON,,,,,,
235535,2177,SE22,3280,40,ASP,2,,20.8,20,,200.8
235509,2178,SE58,3150,39,ASP,10,,102.3,28,,282.3
235514,2179,SE59,3073,62,ASP,1,,10.8,19,,190.8
235521,2180,SE60,2953,39,ASP,12,189,111,30,196,291
512192,512191,SEAB,2000,,ASP,,,,,,
512194,512193,SEAC,1400,,,,,,,,
512196,512195,SEAD,1600,,Dirt,,,,,,
512200,512199,SEAH,1424,33,GRS,1,,,19,,
512294,512293,SEAI,20,20,CON,,,,,,
512320,512319,SEAL,2953,39,GVL,13,,,31,,
235528,6051,SEAM,6316,82,ASP,1,8390,10.5,19,8502,190.5
514265,512323,SEAQ,2789,82,GVL,6,,,24,,
512329,512328,SEAU,1312,66,GRS,18,,,36,,
512332,512330,SEAV,52,52,CON,16,,,34,,
512338,512337,SEAZ,2953,33,ASP,5,,,23,,
512408,512407,SEBL,1804,56,GRS,3,,,21,,
512410,512409,SEBM,2297,49,GVL,9,,,27,,
512413,512412,SEBP,2297,59,ASP,10,,,28,,
512416,512415,SEBT,1640,39,ASP,18,,,36,,
512418,512417,SEBU,1627,56,GRS,9,,,27,,
512420,512419,SEBW,1558,49,GVL,2,,,20,,
512424,512421,SEBX,2625,33,ASP,5,,,23,,
512427,512426,SEBZ,4659,75,ASP,5,,,23,,
512537,512536,SECC,2392,62,ASP,17,,,35,,
512539,512538,SECD,2133,66,ASP,1,,,19,,
512527,512526,SECG,2297,39,GVL,3,,,21,,
512533,512532,SECI,2657,59,ASP,1,,,19,,
512535,512534,SECK,2625,82,Earth,12,,,30,,
235525,6052,SECM,3281,36,ASP,1,,22,19,,202
235502,6053,SECO,6760,90,ASP,16,831,154,34,834,334
522464,41117,SECQ,2297,49,GVL,15,,,33,,
235520,6054,SECU,6234,118,ASP,6,8306,52,24,8256,232
512596,512595,SEDA,2493,59,GVL,3,,,21,,
512598,512597,SEDB,3937,46,GVL,15,,,33,,
512673,512672,SEDL,54,54,CON,,,,,,
512675,512674,SEDM,1670,69,GRS,6,,,24,,
512677,512676,SEDO,2297,46,GVL,13,,,31,,
512906,512872,SEED,1640,56,Earth,7,,,25,,
512875,512874,SEEF,36,36,CON,13,,,31,,
512908,512907,SEEH,49,49,CON,,,,,,
512909,512880,SEEK,1640,56,Earth,7,,,25,,
512911,512910,SEEM,43,43,CON,,,,,,
512915,512914,SEEO,1968,49,GVL,08X,,,26,,
512916,512269,SEEP,2625,33,GVL,7,,,25,,
512918,512917,SEER,2625,49,GVL,4,,,22,,
512920,512919,SEES,43,43,CON,1,,,19,,
514049,513034,SEET,1575,82,Earth,15,,,33,,
513039,513036,SEEU,2133,49,Earth,11,,,29,,
513038,513037,SEEX,2625,59,GVL,18,,,36,,
513041,513040,SEEZ,2461,98,Earth,13,,,31,,
513383,513382,SEFU,2625,39,ASP,13D,,,31A,,
513418,513417,SEGL,1968,33,ASP,6,,,24,,
513421,513420,SEGO,3937,59,GVL,7,,,25,,
235511,6055,SEGS,7876,115,ASP,14,145,143.8,32,207,323.8
513427,513426,SEGT,1552,49,GRS,8,,,26,,
235519,6056,SEGU,9154,151,ASP,3,16,30.6,21,14,210.6
513430,513429,SEGX,39,39,CON,14,,,32,,
235529,6057,SEGZ,6601,85,ASP,15,,156,33,,336
513434,513433,SEHE,1286,66,Earth,13,,,31,,
513438,513437,SEHF,33,33,CON,,,,,,
513468,513467,SEHR,1640,49,Earth,14,,,32,,
513472,513471,SEHS,1345,85,Earth,1,,,19,,
513770,513769,SEHV,2625,39,ASP,8,,,26,,
512466,512465,SEIA,2625,43,ASP,9,,,27,,
235517,6058,SEIB,6365,66,ASP,2,7304,25.6,20,7234,205.6
513779,513778,SEIE,1608,49,Earth,13,,,31,,
513816,513815,SEIG,2618,43,ASP,11,,,29,,
513820,513818,SEIH,1312,66,Earth,11,,,29,,
253067,41131,SEII,4921,98,ASP,17,,171,35,,351
514234,514233,SEIM,3117,59,GVL,10,,,28,,
513845,513842,SEIP,1624,59,Earth,5,,,23,,
513852,513851,SEIR,1936,66,Earth,12,,,30,,
513856,513855,SEIT,1640,82,Earth,7,,,25,,
513858,513857,SEIU,1640,59,Earth,13,,,31,,
513515,513514,SEIV,2297,46,GVL,2,,,20,,
512753,512752,SEIW,1673,75,Earth,12,,,30,,
513506,513505,SEIX,2297,49,Earth,10,,,28,,
513504,513503,SEIY,1640,49,Earth,2,,,20,,
513926,513924,SEJE,1312,66,Earth,18,,,36,,
513953,513952,SEJS,951,39,ASP,4,,,22,,
513957,513956,SEJT,1411,66,Earth,17,,,35,,
513966,513964,SEJZ,1968,82,Earth,17,,,35,,
513970,513969,SEKC,3445,49,Earth,6,,,24,,
513971,513969,SEKC,1411,49,Earth,12,,,30,,
513989,513988,SEKF,2034,49,Earth,11,,,29,,
513996,513995,SEKH,1443,66,GRS,5,,,23,,
235526,6059,SEKK,3060,65,ASP,17,,179,35,,359
514032,514030,SEKP,2854,66,Earth,16,,,34,,
514834,514833,SEKS,1476,59,GRS,18,,,36,,
514840,514839,SEKU,1700,82,Earth,7,,,25,,
235523,6060,SELJ,3281,49,ASP,3,,29.9,21,,209.9
515473,515472,SELN,39,39,CON,,,,,,
235524,6061,SELT,12117,148,ASP,18,9190,184,36,9115,4
235538,6062,SEMA,3532,65,ASP,1,1430,12,19,1508,192
235503,6063,SEMC,8202,98,ASP,1,3356,15,19,3452,195
235530,6064,SEMH,5493,115,ASP,14,8,146.4,32,11,326.4
235516,6065,SEMO,4725,75,ASP,8,,84.5,26,,264.5
235501,6066,SEMT,9383,148,ASP,5,37,55.8,23,48,235.8
235518,6067,SEMX,3280,26,ASP,9,,94.4,27,,274.4
515288,515287,SEND,1509,62,Earth,6,,,24,,
517460,517459,SENF,2077,49,Earth,15,880,151,33,938,331
259862,32277,SENL,7546,,UNK,5,982,,23,970,
516152,516151,SEOC,1394,52,GRS,18,,,36,,
516178,516176,SEOI,2461,59,GVL,18,,,36,,
516186,516185,SEOM,2548,49,ASP,16,,,34,,
517465,517464,SEON,2149,52,GVL,10,,,28,,
518564,518563,SEOU,2953,59,GRS,2,,,20,,
235539,6069,SEPC,5255,96,ASP,2,1764,26.1,20,1796,206.1
517414,517412,SEPI,1483,59,GRS,4,,,22,,
518598,518597,SEPK,2028,98,Earth,17,,,35,,
235531,6070,SEPS,3774,57,ASP,10,,105.9,28,,285.9
235504,6071,SEPV,7451,89,ASP,12,114,128,30,129,308
235493,6072,SEQE,4450,70,ASP,18,,178.3,36,,358.3
308279,308273,SEQM,13445,148,CON,18,7776,180,36,7910,360
235506,6073,SEQU,10236,151,ASP,17,9217,171,35,9198,351
235527,6074,SERB,5250,95,ASP,5,9151,55.9,23,9145,235.9
513563,513562,SERL,3281,59,GVL,12,,,30,,
235513,6075,SERO,8625,148,ASP,7,20,68,25,6,248
235507,6076,SESA,3641,131,ASP,8,15,82,26,13,262
235508,6076,SESA,7995,98,ASP,13,13,129,31,12,309
514886,32391,SESC,2297,120,GRS,17,,172,35,,352
235532,6077,SESD,3668,82,ASP,11,,108,29,,288
514888,514887,SESE,2122,33,ASP,12,,,30,,
514915,514913,SESJ,2625,33,GVL,18,,180,36,,360
514924,514923,SESK,1821,85,Earth,17,,,35,,
514926,514925,SESL,4265,39,ASP,17D,,,35A,,
235522,6078,SESM,5052,82,ASP,12A,3465,119,30D,3415,299
514943,514939,SESO,2625,39,ASP,2,,,20,,
515040,515039,SESS,1444,59,Earth,14,,,32,,
235537,6079,SEST,6214,66,ASP,16,27,169,34,52,349
235510,6080,SESV,7227,98,ASP,15,8,151,33,10,331
235512,6081,SETA,10015,145,ASP,3,56,25.8,21,56,205.8
235533,6082,SETE,3937,49,ASP,10,1709,101,28,1705,281
513954,32477,SETH,3602,59,GVL,18,,,36,,
235515,6083,SETM,6725,98,ASP,6,3923,64,24,4056,244
235505,6084,SETN,7874,148,ASP,18,20,183,36,32,3
235500,6085,SETR,5151,49,ASP,12,814,122,30,797,302
517398,517396,SETS,1650,66,GRS,17,,,35,,
235499,6086,SETU,8071,98,ASP,5,9646,55,23,9593,235
517395,517394,SETW,1598,49,Earth,3,,,21,,
517393,517392,SEUA,951,39,ASP,18,,,36,,
517376,517375,SEUD,1673,98,Earth,9,,,27,,
517374,517373,SEUI,1706,33,GRS,18,,,36,,
517372,517324,SEUK,1476,59,Earth,11,,,29,,
513543,513542,SEUN,1837,66,GRS,6,,,24,,
512715,512714,SEUV,2329,95,Earth,15,,,33,,
513551,513550,SEUW,1509,49,GRS,17,,,35,,
513557,513556,SEUY,1640,98,Earth,10,,90,28,,270
513559,513558,SEUZ,1312,49,Earth,2,,,20,,
512687,512686,SEWA,2789,82,Earth,7,,,25,,
512689,512688,SEWE,1421,49,GRS,10,,,28,,
512713,512712,SEWG,1936,82,Earth,1,,,19,,
512717,512716,SEWI,1968,66,Earth,6,,,24,,
512720,512718,SEWK,1640,82,Earth,2,,,20,,
512722,512721,SEWM,1739,66,GRS,3,,,21,,
512754,512749,SEWN,1673,82,Earth,9,,,27,,
513043,513042,SEWO,3117,66,ASP,13,,,31,,
513045,513044,SEWR,1870,52,GVL,6,,,24,,
513088,513085,SEWU,1453,66,GRS,6,,,24,,
513087,513086,SEWX,1968,82,Earth,7,,,25,,
512565,512564,SEXI,1739,39,Earth,14,,,32,,
512567,512566,SEXK,1509,72,Earth,16,,,34,,
512585,512584,SEXS,2953,49,GVL,6,,,24,,
512587,512586,SEXT,1640,82,GVL,13,,,31,,
512436,512434,SEYH,1870,49,Earth,6,,,24,,
512464,512463,SEYJ,3281,33,ASP,10,,,28,,
512470,512469,SEYK,1640,89,Earth,15,,,33,,
512473,512472,SEYM,1804,49,Earth,13,,,31,,
512476,512475,SEYN,1555,59,Earth,6,,,24,,
512479,512478,SEYP,1870,52,GRS,15,,,33,,
512481,512480,SEYS,1968,66,Earth,16,,,34,,
512491,512487,SEYT,1204,69,Earth,6,,,24,,
512490,512489,SEYW,1427,59,Earth,18,,,36,,
512495,512493,SEYX,1640,98,,12,,,30,,
512361,512360,SEZA,2297,66,GRS,3,,,21,,
512366,512365,SEZD,46,46,Hard,17,,,35,,
512368,512367,SEZE,3051,95,Earth,6,,,24,,
512370,512369,SEZI,1706,39,GRS,15,,,33,,
512372,512371,SEZK,1804,49,Earth,6,,,24,,
512401,512400,SEZM,1739,39,GRS,14,,,32,,
512403,512402,SEZN,1919,43,GRS,17,,,34,,
512405,512404,SEZR,1968,98,Earth,18,,,36,,
235780,6087,SFAL,3013,63,ASP,9,,89.4,27,,269.4
235781,6087,SFAL,1110,42,ASP,18,,179.9,36,,359.9
314611,307121,SFU,3543,,,11,,,29,,
313307,43120,SG-0002,7999,,,9,,,27,,
238120,5508,SG67,4757,60,ASP,3,,20.5,21,,200.5
238115,6088,SGAS,10997,148,ASP,2,292,10,20,249,190
238117,6089,SGAY,6070,148,ASP,2,223,10.2,20,223,190.2
238118,6090,SGCO,6070,148,ASP,3,249,16,21,249,196
509339,318322,SGCU,,,,14,,,32,,
260218,29851,SGEN,7218,,ASP,1,279,,20,279,
238122,6091,SGES,11154,148,ASP,5,846,40.8,23,774,220.8
238112,6092,SGIB,4987,75,ASP,3,762,19.3,21,738,199.3
238116,6093,SGME,11483,131,CON,1,549,357.8,19,552,177.8
260219,30531,SGNB,3215,,UNK,18,213,,36,213,
238113,6094,SGPI,4920,62,CON,2,,5,20,,185
238121,6095,SGPJ,5908,98,ASP,3,1870,14,21,1873,194
238119,6096,SGST,5895,65,ASP,2,,7,20,,187
312411,44904,SI-0001,1082,55,grass,15,,,33,,
263443,44905,SI-0002,1640,98,GRS,15,,,33,,
263444,44909,SI-0003,2600,65,grass,4,,,22,,
263446,44910,SI-0004,985,65,grass,17,,,35,,
312413,44970,SI-0005,1804,82,grass,4,,,22,,
312414,44971,SI-0006,984,98,grass,15,,,33,,
263448,44979,SI-0007,1804,82,grass,16,745,,34,745,
263449,44984,SI-0008,494,50,grass,13,,,31,,
312410,309205,SI-0009,1968,98,grass,1,,,19,,
312393,310722,SI-0010,1394,82,grass,11,,,29,,
312407,310723,SI-0011,1804,98,grass,14,,,32,,
312391,312390,SI-0012,1082,49,grass,9,,90,27,,270
312416,312415,SI-0013,738,98,grass,8,,,26,,
312420,312417,SI-0014,820,98,grass,15,,,33,,
312422,312421,SI-0015,1673,65,grass,9,,,27,,
316385,316383,SI-0019,984,,G,13,,,31,,
352923,352922,SI22,2953,66,Earth,18,,,36,,
353276,353275,SI23,3937,72,GVL,11,,,29,,
352940,352939,SI24,3281,66,GRS,8,,,25,,
355980,355979,SI25,2297,59,Earth,13,,,31,,
352942,352941,SI27,2461,98,GVL,6,,,24,,
353313,353310,SI28,66,66,CON,5,,,23,,
353312,353311,SI29,3773,66,GVL,16,,,34,,
353315,353314,SI2A,2953,59,ASP,18,,,36,,
353324,353323,SI2B,,59,Piçarra,14,,,32,,
353327,353326,SI2D,2953,59,Earth,2,,,20,,
353705,353704,SI2H,2625,59,Earth,5,,,23,,
353707,353706,SI2J,2297,59,Earth,5,,,23,,
353709,353708,SI2K,2953,59,GVL,5,,,23,,
353711,353710,SI2L,69,69,CON,18,,,,,
353713,353712,SI2M,59,59,GRS,31,,,,,
353715,353714,SI2N,4265,66,Earth,3,,,23,,
353717,353716,SI2P,3510,66,Earth,18,,,36,,
353719,353718,SI2Q,3937,75,GVL,15,,,33,,
353741,353740,SI2R,1968,59,GVL,3,,,21,,
353743,353742,SI2S,4429,59,GVL,10,,,28,,
353746,353745,SI2U,79,79,ASP,13,,,,,
353748,353747,SI2V,2953,59,Earth,8,,,26,,
514532,514529,SI2W,3937,66,Earth,18,,,36,,
514531,514530,SI2X,2297,66,GRS,15,,,33,,
515268,515267,SI2Y,2703,66,Piçarra,9,,,27,,
353750,353749,SI32,3937,59,Earth,4,,,22,,
354313,354312,SI33,3937,59,ASP,3,,,21,,
355932,355931,SI34,1968,59,Earth,8,,,26,,
354189,354188,SI36,3937,66,Earth,12,,,30,,
353901,353900,SI37,3281,66,GVL,11,,,29,,
353903,353902,SI38,1640,59,Earth,4,,,22,,
354318,354311,SI3D,2133,59,GVL,5,,,23,,
353445,353444,SI3E,3281,59,GRS,18,,,36,,
353443,353442,SI3F,2789,66,Earth,6,,,24,,
353440,353439,SI3H,66,66,CON,21,,,,,
353438,353437,SI3J,59,59,CON,22,,,,,
353436,353435,SI3L,3281,59,Earth,4,,,22,,
353961,353960,SI3N,3609,66,ASP,8,,,25,,
